# Wavelength, Scattered Moonlight, Scattered Starlight, Zodiacal Light, Lower Atmosphere, Upper Atmosphere, Airglow/Residual Continuum, Thermal Emission
3.027121865e+00	2.766160289e+00	0.000000000e+00	3.181925963e+00	3.188496225e+06	0.000000000e+00	0.000000000e+00	1.418305990e+06
3.028635805e+00	4.170204864e+00	0.000000000e+00	4.661655351e+00	5.078635352e+05	0.000000000e+00	0.000000000e+00	1.427448094e+06
3.030150501e+00	3.007536522e+00	0.000000000e+00	3.439613340e+00	2.651836423e+06	0.000000000e+00	0.000000000e+00	1.436643076e+06
3.031665955e+00	2.658686286e+00	0.000000000e+00	3.066994132e+00	3.473544798e+06	0.000000000e+00	0.000000000e+00	1.445891202e+06
3.033182167e+00	1.599671951e+00	0.000000000e+00	1.912004469e+00	5.836105548e+06	0.000000000e+00	0.000000000e+00	1.455192738e+06
3.034699138e+00	3.664077505e+00	0.000000000e+00	4.133408672e+00	1.336495194e+06	0.000000000e+00	0.000000000e+00	1.464547953e+06
3.036216867e+00	1.333362646e+00	0.000000000e+00	1.614149306e+00	6.531934403e+06	0.000000000e+00	0.000000000e+00	1.473957116e+06
3.037735355e+00	7.063304377e-01	0.000000000e+00	8.938194413e-01	8.229710513e+06	0.000000000e+00	0.000000000e+00	1.483420497e+06
3.039254602e+00	3.035730940e+00	0.000000000e+00	3.470077384e+00	2.492273116e+06	0.000000000e+00	0.000000000e+00	1.492938368e+06
3.040774609e+00	1.329380890e+00	0.000000000e+00	1.609770620e+00	6.744106226e+06	0.000000000e+00	0.000000000e+00	1.502511002e+06
3.042295377e+00	3.742752591e+00	0.000000000e+00	4.216377340e+00	1.183768487e+06	0.000000000e+00	0.000000000e+00	1.512138673e+06
3.043816905e+00	3.549378191e+00	0.000000000e+00	4.013440364e+00	1.565582475e+06	0.000000000e+00	0.000000000e+00	1.521821654e+06
3.045339194e+00	1.495795815e+00	0.000000000e+00	1.796552625e+00	6.411251896e+06	0.000000000e+00	0.000000000e+00	1.531560222e+06
3.046862244e+00	3.374833695e+00	0.000000000e+00	3.829720890e+00	1.926502713e+06	0.000000000e+00	0.000000000e+00	1.541354654e+06
3.048386056e+00	1.698993958e+00	0.000000000e+00	2.022635562e+00	5.787427241e+06	0.000000000e+00	0.000000000e+00	1.551205228e+06
3.049910630e+00	2.263129431e+00	0.000000000e+00	2.640924545e+00	4.292391518e+06	0.000000000e+00	0.000000000e+00	1.561112224e+06
3.051435967e+00	1.728196327e+00	0.000000000e+00	2.055034795e+00	6.038136873e+06	0.000000000e+00	0.000000000e+00	1.571075922e+06
3.052962066e+00	1.395494963e+00	0.000000000e+00	1.684382555e+00	6.638479155e+06	0.000000000e+00	0.000000000e+00	1.581096604e+06
3.054488929e+00	5.904108205e-01	0.000000000e+00	7.566869173e-01	9.275015542e+06	0.000000000e+00	0.000000000e+00	1.591174552e+06
3.056016556e+00	1.908178993e+00	0.000000000e+00	2.253553916e+00	5.160745507e+06	0.000000000e+00	0.000000000e+00	1.601310050e+06
3.057544946e+00	2.124619151e+00	0.000000000e+00	2.490483184e+00	4.814763126e+06	0.000000000e+00	0.000000000e+00	1.611503384e+06
3.059074101e+00	3.958393258e+00	0.000000000e+00	4.442801323e+00	7.095971616e+05	0.000000000e+00	0.000000000e+00	1.621754839e+06
3.060604020e+00	3.700257628e+00	0.000000000e+00	4.172765020e+00	1.197876308e+06	0.000000000e+00	0.000000000e+00	1.632064702e+06
3.062134705e+00	1.620143060e+00	0.000000000e+00	1.935475705e+00	6.308043423e+06	0.000000000e+00	0.000000000e+00	1.642433263e+06
3.063666155e+00	2.561218072e+00	0.000000000e+00	2.963483530e+00	3.751509243e+06	0.000000000e+00	0.000000000e+00	1.652860811e+06
3.065198371e+00	3.151346261e+00	0.000000000e+00	3.593997253e+00	2.403634430e+06	0.000000000e+00	0.000000000e+00	1.663347637e+06
3.066731353e+00	1.983721665e+00	0.000000000e+00	2.336697808e+00	5.537155121e+06	0.000000000e+00	0.000000000e+00	1.673894032e+06
3.068265102e+00	3.429701491e+00	0.000000000e+00	3.888493396e+00	1.705058847e+06	0.000000000e+00	0.000000000e+00	1.684500291e+06
3.069799619e+00	1.286502666e+00	0.000000000e+00	1.561938080e+00	7.441862441e+06	0.000000000e+00	0.000000000e+00	1.695166706e+06
3.071334902e+00	2.708899272e+00	0.000000000e+00	3.122338557e+00	3.468045433e+06	0.000000000e+00	0.000000000e+00	1.705893574e+06
3.072870954e+00	9.513737238e-01	0.000000000e+00	1.179662634e+00	8.660323123e+06	0.000000000e+00	0.000000000e+00	1.716681192e+06
3.074407773e+00	3.379747371e+00	0.000000000e+00	3.835990131e+00	1.814437886e+06	0.000000000e+00	0.000000000e+00	1.727529857e+06
3.075945362e+00	3.657309710e+00	0.000000000e+00	4.128282368e+00	1.248579968e+06	0.000000000e+00	0.000000000e+00	1.738439868e+06
3.077483719e+00	3.620672637e+00	0.000000000e+00	4.089840817e+00	1.308133980e+06	0.000000000e+00	0.000000000e+00	1.749411526e+06
3.079022845e+00	3.268791666e+00	0.000000000e+00	3.718864364e+00	2.176939136e+06	0.000000000e+00	0.000000000e+00	1.760445131e+06
3.080562742e+00	2.073030415e+00	0.000000000e+00	2.434690065e+00	5.322909096e+06	0.000000000e+00	0.000000000e+00	1.771540988e+06
3.082103408e+00	7.934393307e-01	0.000000000e+00	9.964248509e-01	9.771850722e+06	0.000000000e+00	0.000000000e+00	1.782699399e+06
3.083644845e+00	2.771646033e+00	0.000000000e+00	3.189857643e+00	3.275641089e+06	0.000000000e+00	0.000000000e+00	1.793920669e+06
3.085187053e+00	2.442557830e+00	0.000000000e+00	2.836054619e+00	4.229674995e+06	0.000000000e+00	0.000000000e+00	1.805205105e+06
3.086730033e+00	2.020920048e+00	0.000000000e+00	2.377799956e+00	5.770394225e+06	0.000000000e+00	0.000000000e+00	1.816553014e+06
3.088273783e+00	3.089323923e+00	0.000000000e+00	3.528779696e+00	2.462242812e+06	0.000000000e+00	0.000000000e+00	1.827964705e+06
3.089818306e+00	1.434519753e+00	0.000000000e+00	1.728706859e+00	7.580435060e+06	0.000000000e+00	0.000000000e+00	1.839440487e+06
3.091363602e+00	3.284599045e+00	0.000000000e+00	3.735851332e+00	1.988959026e+06	0.000000000e+00	0.000000000e+00	1.850980673e+06
3.092909670e+00	1.428430297e+00	0.000000000e+00	1.721905767e+00	7.578078033e+06	0.000000000e+00	0.000000000e+00	1.862585573e+06
3.094456512e+00	2.201344866e+00	0.000000000e+00	2.574749965e+00	5.029562300e+06	0.000000000e+00	0.000000000e+00	1.874255503e+06
3.096004127e+00	1.127467442e+00	0.000000000e+00	1.381752204e+00	8.634776216e+06	0.000000000e+00	0.000000000e+00	1.885990775e+06
3.097552516e+00	2.152094310e+00	0.000000000e+00	2.521162719e+00	5.283961446e+06	0.000000000e+00	0.000000000e+00	1.897791707e+06
3.099101679e+00	1.835799233e+00	0.000000000e+00	2.174632843e+00	6.485384791e+06	0.000000000e+00	0.000000000e+00	1.909658616e+06
3.100651618e+00	3.227428259e+00	0.000000000e+00	3.675503549e+00	2.226776241e+06	0.000000000e+00	0.000000000e+00	1.921591819e+06
3.102202331e+00	3.455664258e+00	0.000000000e+00	3.916795138e+00	1.559034574e+06	0.000000000e+00	0.000000000e+00	1.933591638e+06
3.103753820e+00	1.823619243e+00	0.000000000e+00	2.161356663e+00	6.428444126e+06	0.000000000e+00	0.000000000e+00	1.945658392e+06
3.105306085e+00	7.852909276e-01	0.000000000e+00	9.870828532e-01	1.014595292e+07	0.000000000e+00	0.000000000e+00	1.957792404e+06
3.106859126e+00	1.608308385e+00	0.000000000e+00	1.923047698e+00	7.491387218e+06	0.000000000e+00	0.000000000e+00	1.969993998e+06
3.108412944e+00	2.110427679e+00	0.000000000e+00	2.476107267e+00	5.724522967e+06	0.000000000e+00	0.000000000e+00	1.982263498e+06
3.109967539e+00	2.213173245e+00	0.000000000e+00	2.588100135e+00	4.927726238e+06	0.000000000e+00	0.000000000e+00	1.994601230e+06
3.111522912e+00	7.613868995e-01	0.000000000e+00	9.591988328e-01	1.072541205e+07	0.000000000e+00	0.000000000e+00	2.007007521e+06
3.113079063e+00	3.110742111e+00	0.000000000e+00	3.552495013e+00	2.394277275e+06	0.000000000e+00	0.000000000e+00	2.019482700e+06
3.114635991e+00	1.851223860e+00	0.000000000e+00	2.192167367e+00	6.468017947e+06	0.000000000e+00	0.000000000e+00	2.032027097e+06
3.116193699e+00	1.614468120e+00	0.000000000e+00	1.930186829e+00	7.684270176e+06	0.000000000e+00	0.000000000e+00	2.044641042e+06
3.117752185e+00	3.341465058e+00	0.000000000e+00	3.797202546e+00	1.767077052e+06	0.000000000e+00	0.000000000e+00	2.057324869e+06
3.119311451e+00	3.720725162e+00	0.000000000e+00	4.196679712e+00	7.888125816e+05	0.000000000e+00	0.000000000e+00	2.070078910e+06
3.120871497e+00	3.621839134e+00	0.000000000e+00	4.092912480e+00	1.086930662e+06	0.000000000e+00	0.000000000e+00	2.082903500e+06
3.122432323e+00	3.552231194e+00	0.000000000e+00	4.019802630e+00	1.255104383e+06	0.000000000e+00	0.000000000e+00	2.095798976e+06
3.123993929e+00	3.030083100e+00	0.000000000e+00	3.467302656e+00	2.742858927e+06	0.000000000e+00	0.000000000e+00	2.108765674e+06
3.125556317e+00	1.638177367e+00	0.000000000e+00	1.956808394e+00	7.259233699e+06	0.000000000e+00	0.000000000e+00	2.121803935e+06
3.127119486e+00	6.781290403e-01	0.000000000e+00	8.614308685e-01	1.153946669e+07	0.000000000e+00	0.000000000e+00	2.134914097e+06
3.128683436e+00	1.078170440e+00	0.000000000e+00	1.326075576e+00	9.635749956e+06	0.000000000e+00	0.000000000e+00	2.148096502e+06
3.130248169e+00	3.441295596e+00	0.000000000e+00	3.903328106e+00	1.445580765e+06	0.000000000e+00	0.000000000e+00	2.161351493e+06
3.131813685e+00	3.656587225e+00	0.000000000e+00	4.130049561e+00	8.600002685e+05	0.000000000e+00	0.000000000e+00	2.174679413e+06
3.133379983e+00	3.295880963e+00	0.000000000e+00	3.749798565e+00	1.865378561e+06	0.000000000e+00	0.000000000e+00	2.188080608e+06
3.134947065e+00	3.737000755e+00	0.000000000e+00	4.214632659e+00	6.380575772e+05	0.000000000e+00	0.000000000e+00	2.201555424e+06
3.136514930e+00	3.705643691e+00	0.000000000e+00	4.181844775e+00	7.136157141e+05	0.000000000e+00	0.000000000e+00	2.215104210e+06
3.138083580e+00	3.320563983e+00	0.000000000e+00	3.776132566e+00	1.795267962e+06	0.000000000e+00	0.000000000e+00	2.228727314e+06
3.139653014e+00	7.329275033e-01	0.000000000e+00	9.261602876e-01	1.199261627e+07	0.000000000e+00	0.000000000e+00	2.242425087e+06
3.141223233e+00	2.998890151e+00	0.000000000e+00	3.434830872e+00	2.570103150e+06	0.000000000e+00	0.000000000e+00	2.256197880e+06
3.142794237e+00	2.989305445e+00	0.000000000e+00	3.424678985e+00	2.818934410e+06	0.000000000e+00	0.000000000e+00	2.270046047e+06
3.144366027e+00	2.967993442e+00	0.000000000e+00	3.402019657e+00	2.897987311e+06	0.000000000e+00	0.000000000e+00	2.283969942e+06
3.145938603e+00	1.121348449e+00	0.000000000e+00	1.375687456e+00	1.058978170e+07	0.000000000e+00	0.000000000e+00	2.297969921e+06
3.147511966e+00	1.990496760e+00	0.000000000e+00	2.346179559e+00	6.511278255e+06	0.000000000e+00	0.000000000e+00	2.312046342e+06
3.149086115e+00	2.822229872e+00	0.000000000e+00	3.246464938e+00	3.229736170e+06	0.000000000e+00	0.000000000e+00	2.326199561e+06
3.150661052e+00	3.238338962e+00	0.000000000e+00	3.689565872e+00	1.812106071e+06	0.000000000e+00	0.000000000e+00	2.340429941e+06
3.152236777e+00	3.538141680e+00	0.000000000e+00	4.006354964e+00	1.055363692e+06	0.000000000e+00	0.000000000e+00	2.354737841e+06
3.153813289e+00	3.313057716e+00	0.000000000e+00	3.768814164e+00	1.750932771e+06	0.000000000e+00	0.000000000e+00	2.369123623e+06
3.155390590e+00	2.246667306e+00	0.000000000e+00	2.625991722e+00	5.588378761e+06	0.000000000e+00	0.000000000e+00	2.383587653e+06
3.156968680e+00	2.420200511e+00	0.000000000e+00	2.814201721e+00	4.954642743e+06	0.000000000e+00	0.000000000e+00	2.398130295e+06
3.158547559e+00	2.865582719e+00	0.000000000e+00	3.293121867e+00	2.639825952e+06	0.000000000e+00	0.000000000e+00	2.412751916e+06
3.160127228e+00	2.978550394e+00	0.000000000e+00	3.413753522e+00	2.660449838e+06	0.000000000e+00	0.000000000e+00	2.427452883e+06
3.161707686e+00	3.649228828e+00	0.000000000e+00	4.123547378e+00	6.322326488e+05	0.000000000e+00	0.000000000e+00	2.442233566e+06
3.163288935e+00	3.738803553e+00	0.000000000e+00	4.217739484e+00	3.314745704e+05	0.000000000e+00	0.000000000e+00	2.457094336e+06
3.164870975e+00	3.719956849e+00	0.000000000e+00	4.197985143e+00	3.207684792e+05	0.000000000e+00	0.000000000e+00	2.472035564e+06
3.166453806e+00	2.817871509e+00	0.000000000e+00	3.242277461e+00	2.510876768e+06	0.000000000e+00	0.000000000e+00	2.487057625e+06
3.168037429e+00	3.621755938e+00	0.000000000e+00	4.094845869e+00	5.158593471e+05	0.000000000e+00	0.000000000e+00	2.502160892e+06
3.169621844e+00	3.562177989e+00	0.000000000e+00	4.032251119e+00	7.417618983e+05	0.000000000e+00	0.000000000e+00	2.517345742e+06
3.171207051e+00	3.529834752e+00	0.000000000e+00	3.998206443e+00	8.385272985e+05	0.000000000e+00	0.000000000e+00	2.532612553e+06
3.172793051e+00	2.368067418e+00	0.000000000e+00	2.758077925e+00	5.372759770e+06	0.000000000e+00	0.000000000e+00	2.547961703e+06
3.174379844e+00	3.421497552e+00	0.000000000e+00	3.883979986e+00	9.958913673e+05	0.000000000e+00	0.000000000e+00	2.563393573e+06
3.175967431e+00	2.419384102e+00	0.000000000e+00	2.813681146e+00	3.864879930e+06	0.000000000e+00	0.000000000e+00	2.578908545e+06
3.177555812e+00	3.490998856e+00	0.000000000e+00	3.957400304e+00	7.567599195e+05	0.000000000e+00	0.000000000e+00	2.594507001e+06
3.179144987e+00	3.579481967e+00	0.000000000e+00	4.050612058e+00	5.802429958e+05	0.000000000e+00	0.000000000e+00	2.610189327e+06
3.180734957e+00	3.419411764e+00	0.000000000e+00	3.881896431e+00	1.144250852e+06	0.000000000e+00	0.000000000e+00	2.625955907e+06
3.182325722e+00	2.305852003e+00	0.000000000e+00	2.690734136e+00	5.908532107e+06	0.000000000e+00	0.000000000e+00	2.641807130e+06
3.183917283e+00	2.175308726e+00	0.000000000e+00	2.548769600e+00	5.187678890e+06	0.000000000e+00	0.000000000e+00	2.657743385e+06
3.185509640e+00	3.154213615e+00	0.000000000e+00	3.601144383e+00	1.890838355e+06	0.000000000e+00	0.000000000e+00	2.673765060e+06
3.187102793e+00	3.399284267e+00	0.000000000e+00	3.860726655e+00	9.111519796e+05	0.000000000e+00	0.000000000e+00	2.689872549e+06
3.188696743e+00	3.266109528e+00	0.000000000e+00	3.719883570e+00	1.600986652e+06	0.000000000e+00	0.000000000e+00	2.706066244e+06
3.190291490e+00	2.456907142e+00	0.000000000e+00	2.854408124e+00	4.725628007e+06	0.000000000e+00	0.000000000e+00	2.722346539e+06
3.191887034e+00	4.891660293e-01	0.000000000e+00	6.360256261e-01	1.566633614e+07	0.000000000e+00	0.000000000e+00	2.738713830e+06
3.193483377e+00	1.504379744e+00	0.000000000e+00	1.808678222e+00	8.435175680e+06	0.000000000e+00	0.000000000e+00	2.755168515e+06
3.195080518e+00	3.181362237e+00	0.000000000e+00	3.630065857e+00	1.844116451e+06	0.000000000e+00	0.000000000e+00	2.771710991e+06
3.196678457e+00	2.288081139e+00	0.000000000e+00	2.671536771e+00	5.323192877e+06	0.000000000e+00	0.000000000e+00	2.788341661e+06
3.198277196e+00	4.329084600e-01	0.000000000e+00	5.676950790e-01	1.624947584e+07	0.000000000e+00	0.000000000e+00	2.805060924e+06
3.199876735e+00	1.515755295e+00	0.000000000e+00	1.821412179e+00	9.610148570e+06	0.000000000e+00	0.000000000e+00	2.821869184e+06
3.201477073e+00	1.527278613e+00	0.000000000e+00	1.834330952e+00	1.012283682e+07	0.000000000e+00	0.000000000e+00	2.838766846e+06
3.203078212e+00	5.889151780e-01	0.000000000e+00	7.559300265e-01	1.579624613e+07	0.000000000e+00	0.000000000e+00	2.855754314e+06
3.204680151e+00	2.405405764e+00	0.000000000e+00	2.798942501e+00	5.044974948e+06	0.000000000e+00	0.000000000e+00	2.872831998e+06
3.206282892e+00	3.173165305e-01	0.000000000e+00	4.252541718e-01	1.763157727e+07	0.000000000e+00	0.000000000e+00	2.890000305e+06
3.207886435e+00	1.426259294e+00	0.000000000e+00	1.721357056e+00	1.038972540e+07	0.000000000e+00	0.000000000e+00	2.907259646e+06
3.209490779e+00	4.931959976e-01	0.000000000e+00	6.409952110e-01	1.646633648e+07	0.000000000e+00	0.000000000e+00	2.924610433e+06
3.211095925e+00	5.074968185e-01	0.000000000e+00	6.582840132e-01	1.525417049e+07	0.000000000e+00	0.000000000e+00	2.942053078e+06
3.212701875e+00	6.674012455e-01	0.000000000e+00	8.493541313e-01	1.510738277e+07	0.000000000e+00	0.000000000e+00	2.959587997e+06
3.214308627e+00	1.968828396e+00	0.000000000e+00	2.323512992e+00	7.672996496e+06	0.000000000e+00	0.000000000e+00	2.977215606e+06
3.215916184e+00	1.235861738e+00	0.000000000e+00	1.506710167e+00	1.141780083e+07	0.000000000e+00	0.000000000e+00	2.994936321e+06
3.217524544e+00	1.370761577e+00	0.000000000e+00	1.659173891e+00	1.147105496e+07	0.000000000e+00	0.000000000e+00	3.012750564e+06
3.219133708e+00	2.212718122e+00	0.000000000e+00	2.590273333e+00	6.215894962e+06	0.000000000e+00	0.000000000e+00	3.030658753e+06
3.220743678e+00	1.388711408e+00	0.000000000e+00	1.679441620e+00	1.039598477e+07	0.000000000e+00	0.000000000e+00	3.048661311e+06
3.222354452e+00	7.941355487e-01	0.000000000e+00	9.985905029e-01	1.434933932e+07	0.000000000e+00	0.000000000e+00	3.066758661e+06
3.223966032e+00	5.132379519e-01	0.000000000e+00	6.653167451e-01	1.717944042e+07	0.000000000e+00	0.000000000e+00	3.084951230e+06
3.225578418e+00	5.546457538e-01	0.000000000e+00	7.151313126e-01	1.698015750e+07	0.000000000e+00	0.000000000e+00	3.103239442e+06
3.227191611e+00	2.060523514e+00	0.000000000e+00	2.424368876e+00	7.195564554e+06	0.000000000e+00	0.000000000e+00	3.121623727e+06
3.228805610e+00	1.451558477e+00	0.000000000e+00	1.750194162e+00	1.086778339e+07	0.000000000e+00	0.000000000e+00	3.140104513e+06
3.230420416e+00	5.756336413e-02	0.000000000e+00	8.689151193e-02	2.105181362e+07	0.000000000e+00	0.000000000e+00	3.158682232e+06
3.232036031e+00	8.962796078e-01	0.000000000e+00	1.117685078e+00	1.402084457e+07	0.000000000e+00	0.000000000e+00	3.177357316e+06
3.233652453e+00	2.949588543e+00	0.000000000e+00	3.384839589e+00	2.472786876e+06	0.000000000e+00	0.000000000e+00	3.196130200e+06
3.235269683e+00	3.204348797e+00	0.000000000e+00	3.656036752e+00	1.315916525e+06	0.000000000e+00	0.000000000e+00	3.215001319e+06
3.236887722e+00	2.883227102e+00	0.000000000e+00	3.314044819e+00	1.896928806e+06	0.000000000e+00	0.000000000e+00	3.233971109e+06
3.238506571e+00	2.234527721e+00	0.000000000e+00	2.614549908e+00	6.561607851e+06	0.000000000e+00	0.000000000e+00	3.253040010e+06
3.240126229e+00	8.580690402e-01	0.000000000e+00	1.073374347e+00	1.367403765e+07	0.000000000e+00	0.000000000e+00	3.272208462e+06
3.241746697e+00	2.552441279e+00	0.000000000e+00	2.959044771e+00	3.258452648e+06	0.000000000e+00	0.000000000e+00	3.291476906e+06
3.243367976e+00	1.782521856e+00	0.000000000e+00	2.118964258e+00	9.454233015e+06	0.000000000e+00	0.000000000e+00	3.310845786e+06
3.244990065e+00	9.030949280e-01	0.000000000e+00	1.125719969e+00	1.517987483e+07	0.000000000e+00	0.000000000e+00	3.330315546e+06
3.246612966e+00	9.679489887e-01	0.000000000e+00	1.200750711e+00	1.528654977e+07	0.000000000e+00	0.000000000e+00	3.349886633e+06
3.248236679e+00	1.049173120e+00	0.000000000e+00	1.294227984e+00	1.409834414e+07	0.000000000e+00	0.000000000e+00	3.369559493e+06
3.249861203e+00	5.534214917e-01	0.000000000e+00	7.138234150e-01	1.617103383e+07	0.000000000e+00	0.000000000e+00	3.389334578e+06
3.251486540e+00	2.614609149e+00	0.000000000e+00	3.026271417e+00	2.970352128e+06	0.000000000e+00	0.000000000e+00	3.409212336e+06
3.253112690e+00	3.017855652e+00	0.000000000e+00	3.458235632e+00	1.447970341e+06	0.000000000e+00	0.000000000e+00	3.429193222e+06
3.254739653e+00	3.121184735e+00	0.000000000e+00	3.568241819e+00	1.221566906e+06	0.000000000e+00	0.000000000e+00	3.449277688e+06
3.256367429e+00	3.020410744e+00	0.000000000e+00	3.461019450e+00	1.511565336e+06	0.000000000e+00	0.000000000e+00	3.469466190e+06
3.257996020e+00	2.762653346e+00	0.000000000e+00	3.185445054e+00	2.586484145e+06	0.000000000e+00	0.000000000e+00	3.489759186e+06
3.259625426e+00	1.180893096e+00	0.000000000e+00	1.444848639e+00	1.301627319e+07	0.000000000e+00	0.000000000e+00	3.510157134e+06
3.261255646e+00	5.592472127e-01	0.000000000e+00	7.208631914e-01	1.866713088e+07	0.000000000e+00	0.000000000e+00	3.530660494e+06
3.262886681e+00	6.758684872e-01	0.000000000e+00	8.597723371e-01	1.839262437e+07	0.000000000e+00	0.000000000e+00	3.551269727e+06
3.264518533e+00	2.131997468e+00	0.000000000e+00	2.503217962e+00	6.918992345e+06	0.000000000e+00	0.000000000e+00	3.571985298e+06
3.266151200e+00	2.691954968e+00	0.000000000e+00	3.109682558e+00	3.715497323e+06	0.000000000e+00	0.000000000e+00	3.592807671e+06
3.267784684e+00	1.511339389e+00	0.000000000e+00	1.817677476e+00	1.174778859e+07	0.000000000e+00	0.000000000e+00	3.613737313e+06
3.269418985e+00	1.941919399e+00	0.000000000e+00	2.295008917e+00	6.477592581e+06	0.000000000e+00	0.000000000e+00	3.634774691e+06
3.271054103e+00	2.561404063e-01	0.000000000e+00	3.486319948e-01	2.104131864e+07	0.000000000e+00	0.000000000e+00	3.655920275e+06
3.272690039e+00	1.068691377e+00	0.000000000e+00	1.316781435e+00	1.508859973e+07	0.000000000e+00	0.000000000e+00	3.677174536e+06
3.274326793e+00	2.760350227e+00	0.000000000e+00	3.183194495e+00	2.157326604e+06	0.000000000e+00	0.000000000e+00	3.698537948e+06
3.275964366e+00	2.823854281e+00	0.000000000e+00	3.251279496e+00	2.119424983e+06	0.000000000e+00	0.000000000e+00	3.720010984e+06
3.277602758e+00	2.741394909e+00	0.000000000e+00	3.162882815e+00	2.767549699e+06	0.000000000e+00	0.000000000e+00	3.741594121e+06
3.279241969e+00	1.373567580e+00	0.000000000e+00	1.663087620e+00	1.356417485e+07	0.000000000e+00	0.000000000e+00	3.763287836e+06
3.280882000e+00	1.097679635e+00	0.000000000e+00	1.350002731e+00	1.431189132e+07	0.000000000e+00	0.000000000e+00	3.785092608e+06
3.282522851e+00	3.002627846e+00	0.000000000e+00	3.442362872e+00	1.474857819e+06	0.000000000e+00	0.000000000e+00	3.807008917e+06
3.284164523e+00	3.115163824e+00	0.000000000e+00	3.562264314e+00	8.646212368e+05	0.000000000e+00	0.000000000e+00	3.829037248e+06
3.285807016e+00	3.038435279e+00	0.000000000e+00	3.480548005e+00	1.212405485e+06	0.000000000e+00	0.000000000e+00	3.851178082e+06
3.287450330e+00	3.051986059e+00	0.000000000e+00	3.494994314e+00	1.051403977e+06	0.000000000e+00	0.000000000e+00	3.873431907e+06
3.289094466e+00	3.087195207e+00	0.000000000e+00	3.532508603e+00	8.025009988e+05	0.000000000e+00	0.000000000e+00	3.895799208e+06
3.290739425e+00	1.988636270e+00	0.000000000e+00	2.346405976e+00	6.390520606e+06	0.000000000e+00	0.000000000e+00	3.918280476e+06
3.292385206e+00	2.731504525e+00	0.000000000e+00	3.152309230e+00	2.733799054e+06	0.000000000e+00	0.000000000e+00	3.940876199e+06
3.294031810e+00	1.574575528e+00	0.000000000e+00	1.888411000e+00	1.194700625e+07	0.000000000e+00	0.000000000e+00	3.963586872e+06
3.295679238e+00	8.911324089e-01	0.000000000e+00	1.112040743e+00	1.815442431e+07	0.000000000e+00	0.000000000e+00	3.986412986e+06
3.297327489e+00	1.608104406e+00	0.000000000e+00	1.925784826e+00	1.166849352e+07	0.000000000e+00	0.000000000e+00	4.009355037e+06
3.298976565e+00	1.741760446e-01	0.000000000e+00	2.435277327e-01	2.607725423e+07	0.000000000e+00	0.000000000e+00	4.032413523e+06
3.300626466e+00	1.646848249e+00	0.000000000e+00	1.968912283e+00	1.034044205e+07	0.000000000e+00	0.000000000e+00	4.055588942e+06
