# Wavelength, Molecular Absorption, Ozone, Rayleigh Scattering, Aerosol Extinction
3.034699138e+00	8.315075232e-01	1.000000000e+00	9.999181577e-01	9.963839267e-01
3.036216867e+00	3.252187180e-01	1.000000000e+00	9.999183371e-01	9.963864164e-01
3.037735355e+00	1.803674158e-01	1.000000000e+00	9.999185161e-01	9.963889044e-01
3.039254602e+00	7.013363968e-01	1.000000000e+00	9.999186947e-01	9.963913907e-01
3.040774609e+00	3.258611856e-01	1.000000000e+00	9.999188729e-01	9.963938753e-01
3.042295377e+00	8.548541508e-01	1.000000000e+00	9.999190508e-01	9.963963582e-01
3.043816905e+00	8.149965997e-01	1.000000000e+00	9.999192283e-01	9.963988393e-01
3.045339194e+00	3.653994402e-01	1.000000000e+00	9.999194054e-01	9.964013188e-01
3.046862244e+00	7.801651482e-01	1.000000000e+00	9.999195821e-01	9.964037966e-01
3.048386056e+00	4.126967943e-01	1.000000000e+00	9.999197585e-01	9.964062726e-01
3.049910630e+00	5.397169343e-01	1.000000000e+00	9.999199344e-01	9.964087470e-01
3.051435967e+00	4.206572705e-01	1.000000000e+00	9.999201100e-01	9.964112197e-01
3.052962066e+00	3.453438355e-01	1.000000000e+00	9.999202853e-01	9.964136906e-01
3.054488929e+00	1.553930353e-01	1.000000000e+00	9.999204602e-01	9.964161599e-01
3.056016556e+00	4.635432270e-01	1.000000000e+00	9.999206346e-01	9.964186274e-01
3.057544946e+00	5.131159167e-01	1.000000000e+00	9.999208088e-01	9.964210933e-01
3.059074101e+00	9.168556973e-01	1.000000000e+00	9.999209825e-01	9.964235575e-01
3.060604020e+00	8.625472545e-01	1.000000000e+00	9.999211559e-01	9.964260200e-01
3.062134705e+00	4.007414154e-01	1.000000000e+00	9.999213290e-01	9.964284808e-01
3.063666155e+00	6.146094495e-01	1.000000000e+00	9.999215016e-01	9.964309398e-01
3.065198371e+00	7.466161115e-01	1.000000000e+00	9.999216739e-01	9.964333973e-01
3.066731353e+00	4.862367415e-01	1.000000000e+00	9.999218458e-01	9.964358530e-01
3.068265102e+00	8.105035253e-01	1.000000000e+00	9.999220174e-01	9.964383070e-01
3.069799619e+00	3.261132219e-01	1.000000000e+00	9.999221886e-01	9.964407593e-01
3.071334902e+00	6.530078200e-01	1.000000000e+00	9.999223595e-01	9.964432100e-01
3.072870954e+00	2.471341529e-01	1.000000000e+00	9.999225299e-01	9.964456590e-01
3.074407773e+00	8.049923460e-01	1.000000000e+00	9.999227000e-01	9.964481063e-01
3.075945362e+00	8.678122507e-01	1.000000000e+00	9.999228698e-01	9.964505519e-01
3.077483719e+00	8.612072941e-01	1.000000000e+00	9.999230392e-01	9.964529958e-01
3.079022845e+00	7.844393310e-01	1.000000000e+00	9.999232082e-01	9.964554381e-01
3.080562742e+00	5.144501068e-01	1.000000000e+00	9.999233769e-01	9.964578786e-01
3.082103408e+00	2.109101733e-01	1.000000000e+00	9.999235453e-01	9.964603175e-01
3.083644845e+00	6.763640849e-01	1.000000000e+00	9.999237132e-01	9.964627547e-01
3.085187053e+00	6.023972196e-01	1.000000000e+00	9.999238808e-01	9.964651903e-01
3.086730033e+00	5.059477887e-01	1.000000000e+00	9.999240481e-01	9.964676241e-01
3.088273783e+00	7.521766646e-01	1.000000000e+00	9.999242150e-01	9.964700563e-01
3.089818306e+00	3.691343883e-01	1.000000000e+00	9.999243815e-01	9.964724868e-01
3.091363602e+00	7.991411778e-01	1.000000000e+00	9.999245477e-01	9.964749157e-01
3.092909670e+00	3.689920652e-01	1.000000000e+00	9.999247136e-01	9.964773429e-01
3.094456512e+00	5.527380911e-01	1.000000000e+00	9.999248791e-01	9.964797684e-01
3.096004127e+00	2.971626110e-01	1.000000000e+00	9.999250442e-01	9.964821922e-01
3.097552516e+00	5.431847117e-01	1.000000000e+00	9.999252090e-01	9.964846144e-01
3.099101679e+00	4.693731874e-01	1.000000000e+00	9.999253735e-01	9.964870349e-01
3.100651618e+00	7.946554487e-01	1.000000000e+00	9.999255376e-01	9.964894538e-01
3.102202331e+00	8.480934824e-01	1.000000000e+00	9.999257013e-01	9.964918710e-01
3.103753820e+00	4.686973630e-01	1.000000000e+00	9.999258647e-01	9.964942865e-01
3.105306085e+00	2.143755466e-01	1.000000000e+00	9.999260278e-01	9.964967004e-01
3.106859126e+00	4.182824415e-01	1.000000000e+00	9.999261905e-01	9.964991126e-01
3.108412944e+00	5.393980346e-01	1.000000000e+00	9.999263528e-01	9.965015231e-01
3.109967539e+00	5.646556848e-01	1.000000000e+00	9.999265149e-01	9.965039320e-01
3.111522912e+00	2.095928216e-01	1.000000000e+00	9.999266765e-01	9.965063393e-01
3.113079063e+00	7.774434213e-01	1.000000000e+00	9.999268379e-01	9.965087448e-01
3.114635991e+00	4.804840875e-01	1.000000000e+00	9.999269989e-01	9.965111488e-01
3.116193699e+00	4.237181594e-01	1.000000000e+00	9.999271595e-01	9.965135510e-01
3.117752185e+00	8.348652333e-01	1.000000000e+00	9.999273198e-01	9.965159517e-01
3.119311451e+00	9.241357852e-01	1.000000000e+00	9.999274798e-01	9.965183507e-01
3.120871497e+00	9.026975188e-01	1.000000000e+00	9.999276394e-01	9.965207480e-01
3.122432323e+00	8.879670271e-01	1.000000000e+00	9.999277987e-01	9.965231437e-01
3.123993929e+00	7.671294983e-01	1.000000000e+00	9.999279577e-01	9.965255377e-01
3.125556317e+00	4.336232590e-01	1.000000000e+00	9.999281163e-01	9.965279301e-01
3.127119486e+00	1.911941320e-01	1.000000000e+00	9.999282746e-01	9.965303208e-01
3.128683436e+00	2.947913979e-01	1.000000000e+00	9.999284325e-01	9.965327099e-01
3.130248169e+00	8.691135924e-01	1.000000000e+00	9.999285901e-01	9.965350974e-01
3.131813685e+00	9.210734486e-01	1.000000000e+00	9.999287474e-01	9.965374832e-01
3.133379983e+00	8.376199867e-01	1.000000000e+00	9.999289043e-01	9.965398674e-01
3.134947065e+00	9.429778758e-01	1.000000000e+00	9.999290610e-01	9.965422499e-01
3.136514930e+00	9.371626404e-01	1.000000000e+00	9.999292172e-01	9.965446308e-01
3.138083580e+00	8.476219405e-01	1.000000000e+00	9.999293732e-01	9.965470101e-01
3.139653014e+00	2.082339985e-01	1.000000000e+00	9.999295288e-01	9.965493877e-01
3.141223233e+00	7.735421930e-01	1.000000000e+00	9.999296841e-01	9.965517637e-01
3.142794237e+00	7.725281945e-01	1.000000000e+00	9.999298390e-01	9.965541380e-01
3.144366027e+00	7.686874227e-01	1.000000000e+00	9.999299937e-01	9.965565108e-01
3.145938603e+00	3.113536064e-01	1.000000000e+00	9.999301479e-01	9.965588819e-01
3.147511966e+00	5.318868224e-01	1.000000000e+00	9.999303019e-01	9.965612513e-01
3.149086115e+00	7.372168759e-01	1.000000000e+00	9.999304556e-01	9.965636192e-01
3.150661052e+00	8.392456679e-01	1.000000000e+00	9.999306089e-01	9.965659854e-01
3.152236777e+00	9.128413140e-01	1.000000000e+00	9.999307619e-01	9.965683500e-01
3.153813289e+00	8.601721088e-01	1.000000000e+00	9.999309145e-01	9.965707129e-01
3.155390590e+00	6.003596815e-01	1.000000000e+00	9.999310669e-01	9.965730743e-01
3.156968680e+00	6.444863138e-01	1.000000000e+00	9.999312189e-01	9.965754340e-01
3.158547559e+00	7.554563515e-01	1.000000000e+00	9.999313706e-01	9.965777921e-01
3.160127228e+00	7.844759596e-01	1.000000000e+00	9.999315220e-01	9.965801485e-01
3.161707686e+00	9.492206757e-01	1.000000000e+00	9.999316730e-01	9.965825034e-01
3.163288935e+00	9.725848670e-01	1.000000000e+00	9.999318237e-01	9.965848566e-01
3.164870975e+00	9.697126426e-01	1.000000000e+00	9.999319742e-01	9.965872082e-01
3.166453806e+00	7.502562192e-01	1.000000000e+00	9.999321243e-01	9.965895582e-01
3.168037429e+00	9.491986903e-01	1.000000000e+00	9.999322740e-01	9.965919066e-01
3.169621844e+00	9.363326727e-01	1.000000000e+00	9.999324235e-01	9.965942534e-01
3.171207051e+00	9.300659932e-01	1.000000000e+00	9.999325726e-01	9.965965985e-01
3.172793051e+00	6.427231586e-01	1.000000000e+00	9.999327214e-01	9.965989421e-01
3.174379844e+00	9.067054027e-01	1.000000000e+00	9.999328699e-01	9.966012840e-01
3.175967431e+00	6.580196418e-01	1.000000000e+00	9.999330181e-01	9.966036243e-01
3.177555812e+00	9.271535923e-01	1.000000000e+00	9.999331660e-01	9.966059630e-01
3.179144987e+00	9.506990578e-01	1.000000000e+00	9.999333136e-01	9.966083001e-01
3.180734957e+00	9.127462689e-01	1.000000000e+00	9.999334608e-01	9.966106356e-01
3.182325722e+00	6.338166391e-01	1.000000000e+00	9.999336077e-01	9.966129695e-01
3.183917283e+00	6.014689105e-01	1.000000000e+00	9.999337544e-01	9.966153018e-01
3.185509640e+00	8.513652999e-01	1.000000000e+00	9.999339007e-01	9.966176325e-01
3.187102793e+00	9.144086694e-01	1.000000000e+00	9.999340467e-01	9.966199616e-01
3.188696743e+00	8.826724638e-01	1.000000000e+00	9.999341923e-01	9.966222890e-01
3.190291490e+00	6.785601452e-01	1.000000000e+00	9.999343377e-01	9.966246149e-01
3.191887034e+00	1.514788694e-01	1.000000000e+00	9.999344828e-01	9.966269392e-01
3.193483377e+00	4.315658213e-01	1.000000000e+00	9.999346276e-01	9.966292619e-01
3.195080518e+00	8.677840774e-01	1.000000000e+00	9.999347720e-01	9.966315830e-01
3.196678457e+00	6.398422791e-01	1.000000000e+00	9.999349161e-01	9.966339025e-01
3.198277196e+00	1.362211974e-01	1.000000000e+00	9.999350600e-01	9.966362204e-01
3.199876735e+00	4.378837067e-01	1.000000000e+00	9.999352035e-01	9.966385367e-01
3.201477073e+00	4.416909347e-01	1.000000000e+00	9.999353467e-01	9.966408514e-01
3.203078212e+00	1.823072595e-01	1.000000000e+00	9.999354897e-01	9.966431645e-01
3.204680151e+00	6.760836226e-01	1.000000000e+00	9.999356323e-01	9.966454760e-01
3.206282892e+00	1.028825226e-01	1.000000000e+00	9.999357746e-01	9.966477860e-01
3.207886435e+00	4.171123905e-01	1.000000000e+00	9.999359166e-01	9.966500943e-01
3.209490779e+00	1.555709669e-01	1.000000000e+00	9.999360583e-01	9.966524011e-01
3.211095925e+00	1.600225773e-01	1.000000000e+00	9.999361997e-01	9.966547063e-01
3.212701875e+00	2.068014129e-01	1.000000000e+00	9.999363408e-01	9.966570099e-01
3.214308627e+00	5.666424682e-01	1.000000000e+00	9.999364816e-01	9.966593119e-01
3.215916184e+00	3.680405203e-01	1.000000000e+00	9.999366221e-01	9.966616123e-01
3.217524544e+00	4.059404424e-01	1.000000000e+00	9.999367623e-01	9.966639111e-01
3.219133708e+00	6.347798302e-01	1.000000000e+00	9.999369023e-01	9.966662084e-01
3.220743678e+00	4.122419344e-01	1.000000000e+00	9.999370419e-01	9.966685041e-01
3.222354452e+00	2.455201009e-01	1.000000000e+00	9.999371812e-01	9.966707982e-01
3.223966032e+00	1.638487349e-01	1.000000000e+00	9.999373202e-01	9.966730907e-01
3.225578418e+00	1.764079326e-01	1.000000000e+00	9.999374589e-01	9.966753817e-01
3.227191611e+00	5.990338566e-01	1.000000000e+00	9.999375973e-01	9.966776711e-01
3.228805610e+00	4.331735610e-01	1.000000000e+00	9.999377355e-01	9.966799589e-01
3.230420416e+00	2.154164220e-02	1.000000000e+00	9.999378733e-01	9.966822451e-01
3.232036031e+00	2.775551986e-01	1.000000000e+00	9.999380109e-01	9.966845298e-01
3.233652453e+00	8.419749946e-01	1.000000000e+00	9.999381481e-01	9.966868129e-01
3.235269683e+00	9.109731700e-01	1.000000000e+00	9.999382851e-01	9.966890944e-01
3.236887722e+00	8.271610955e-01	1.000000000e+00	9.999384217e-01	9.966913744e-01
3.238506571e+00	6.536843960e-01	1.000000000e+00	9.999385581e-01	9.966936527e-01
3.240126229e+00	2.688218949e-01	1.000000000e+00	9.999386942e-01	9.966959296e-01
3.241746697e+00	7.423522115e-01	1.000000000e+00	9.999388300e-01	9.966982048e-01
3.243367976e+00	5.325126871e-01	1.000000000e+00	9.999389655e-01	9.967004785e-01
3.244990065e+00	2.833918678e-01	1.000000000e+00	9.999391007e-01	9.967027506e-01
3.246612966e+00	3.028052454e-01	1.000000000e+00	9.999392356e-01	9.967050212e-01
3.248236679e+00	3.269472681e-01	1.000000000e+00	9.999393703e-01	9.967072902e-01
3.249861203e+00	1.806412682e-01	1.000000000e+00	9.999395046e-01	9.967095577e-01
3.251486540e+00	7.671781124e-01	1.000000000e+00	9.999396387e-01	9.967118235e-01
3.253112690e+00	8.782293665e-01	1.000000000e+00	9.999397725e-01	9.967140879e-01
3.254739653e+00	9.077695595e-01	1.000000000e+00	9.999399060e-01	9.967163506e-01
3.256367429e+00	8.820562290e-01	1.000000000e+00	9.999400392e-01	9.967186119e-01
3.257996020e+00	8.132726958e-01	1.000000000e+00	9.999401721e-01	9.967208715e-01
3.259625426e+00	3.695432142e-01	1.000000000e+00	9.999403048e-01	9.967231296e-01
3.261255646e+00	1.847036649e-01	1.000000000e+00	9.999404371e-01	9.967253862e-01
3.262886681e+00	2.206931778e-01	1.000000000e+00	9.999405692e-01	9.967276412e-01
3.264518533e+00	6.437094650e-01	1.000000000e+00	9.999407010e-01	9.967298946e-01
3.266151200e+00	8.011172814e-01	1.000000000e+00	9.999408325e-01	9.967321466e-01
3.267784684e+00	4.691251586e-01	1.000000000e+00	9.999409638e-01	9.967343969e-01
3.269418985e+00	5.934049849e-01	1.000000000e+00	9.999410947e-01	9.967366457e-01
3.271054103e+00	9.030920995e-02	1.000000000e+00	9.999412254e-01	9.967388930e-01
3.272690039e+00	3.417272229e-01	1.000000000e+00	9.999413558e-01	9.967411387e-01
3.274326793e+00	8.276243221e-01	1.000000000e+00	9.999414859e-01	9.967433829e-01
3.275964366e+00	8.468991319e-01	1.000000000e+00	9.999416157e-01	9.967456255e-01
3.277602758e+00	8.254123029e-01	1.000000000e+00	9.999417453e-01	9.967478666e-01
3.279241969e+00	4.348270760e-01	1.000000000e+00	9.999418746e-01	9.967501061e-01
3.280882000e+00	3.536330795e-01	1.000000000e+00	9.999420036e-01	9.967523442e-01
3.282522851e+00	9.034307431e-01	1.000000000e+00	9.999421324e-01	9.967545806e-01
3.284164523e+00	9.366720195e-01	1.000000000e+00	9.999422608e-01	9.967568156e-01
3.285807016e+00	9.169284610e-01	1.000000000e+00	9.999423890e-01	9.967590490e-01
3.287450330e+00	9.224948762e-01	1.000000000e+00	9.999425169e-01	9.967612808e-01
3.289094466e+00	9.341866240e-01	1.000000000e+00	9.999426446e-01	9.967635111e-01
3.290739425e+00	6.217127604e-01	1.000000000e+00	9.999427719e-01	9.967657399e-01
3.292385206e+00	8.368641174e-01	1.000000000e+00	9.999428990e-01	9.967679672e-01
3.294031810e+00	5.023026635e-01	1.000000000e+00	9.999430259e-01	9.967701929e-01
3.295679238e+00	2.963710789e-01	1.000000000e+00	9.999431524e-01	9.967724171e-01
3.297327489e+00	5.142477495e-01	1.000000000e+00	9.999432787e-01	9.967746398e-01
3.298976565e+00	6.515773150e-02	1.000000000e+00	9.999434047e-01	9.967768609e-01
3.300626466e+00	5.277684927e-01	1.000000000e+00	9.999435305e-01	9.967790805e-01
3.302277192e+00	6.276757275e-01	1.000000000e+00	9.999436559e-01	9.967812986e-01
3.303928743e+00	7.077714779e-01	1.000000000e+00	9.999437811e-01	9.967835152e-01
3.305581121e+00	4.893821489e-01	1.000000000e+00	9.999439061e-01	9.967857302e-01
3.307234325e+00	8.457162263e-01	1.000000000e+00	9.999440308e-01	9.967879438e-01
3.308888355e+00	4.778931537e-01	1.000000000e+00	9.999441552e-01	9.967901558e-01
3.310543213e+00	5.758214743e-01	1.000000000e+00	9.999442793e-01	9.967923662e-01
3.312198899e+00	4.027017812e-01	1.000000000e+00	9.999444032e-01	9.967945752e-01
3.313855412e+00	2.418807072e-04	1.000000000e+00	9.999445268e-01	9.967967826e-01
3.315512754e+00	6.672859257e-03	1.000000000e+00	9.999446502e-01	9.967989885e-01
3.317170925e+00	4.704243357e-02	1.000000000e+00	9.999447732e-01	9.968011929e-01
3.318829925e+00	3.772382960e-02	1.000000000e+00	9.999448961e-01	9.968033958e-01
3.320489755e+00	1.946798211e-01	1.000000000e+00	9.999450186e-01	9.968055972e-01
3.322150415e+00	2.084168032e-01	1.000000000e+00	9.999451409e-01	9.968077970e-01
3.323811906e+00	4.239699128e-01	1.000000000e+00	9.999452630e-01	9.968099954e-01
3.325474227e+00	5.960052285e-01	1.000000000e+00	9.999453847e-01	9.968121922e-01
3.327137380e+00	5.590696900e-01	1.000000000e+00	9.999455062e-01	9.968143875e-01
3.328801365e+00	2.511050813e-01	1.000000000e+00	9.999456275e-01	9.968165814e-01
3.330466182e+00	8.590015721e-01	1.000000000e+00	9.999457485e-01	9.968187737e-01
3.332131831e+00	9.250038234e-01	1.000000000e+00	9.999458692e-01	9.968209645e-01
3.333798314e+00	6.829025971e-01	1.000000000e+00	9.999459897e-01	9.968231538e-01
3.335465630e+00	8.555420219e-01	1.000000000e+00	9.999461099e-01	9.968253415e-01
3.337133779e+00	9.373035180e-01	1.000000000e+00	9.999462299e-01	9.968275278e-01
3.338802763e+00	5.569547221e-01	1.000000000e+00	9.999463496e-01	9.968297126e-01
3.340472582e+00	6.188670184e-01	1.000000000e+00	9.999464691e-01	9.968318959e-01
3.342143236e+00	5.668827440e-01	1.000000000e+00	9.999465883e-01	9.968340777e-01
3.343814726e+00	9.075497903e-01	1.000000000e+00	9.999467072e-01	9.968362579e-01
3.345487051e+00	3.186024290e-01	1.000000000e+00	9.999468259e-01	9.968384367e-01
3.347160213e+00	4.842038206e-01	1.000000000e+00	9.999469443e-01	9.968406140e-01
3.348834211e+00	9.348424090e-01	1.000000000e+00	9.999470625e-01	9.968427898e-01
3.350509047e+00	7.546522610e-01	1.000000000e+00	9.999471804e-01	9.968449640e-01
3.352184721e+00	8.601675055e-01	1.000000000e+00	9.999472981e-01	9.968471368e-01
3.353861232e+00	7.779424383e-01	1.000000000e+00	9.999474155e-01	9.968493081e-01
3.355538582e+00	5.963792676e-01	1.000000000e+00	9.999475327e-01	9.968514779e-01
3.357216771e+00	2.028291787e-01	1.000000000e+00	9.999476496e-01	9.968536462e-01
3.358895799e+00	7.770431854e-01	1.000000000e+00	9.999477663e-01	9.968558131e-01
3.360575667e+00	7.497530242e-01	1.000000000e+00	9.999478827e-01	9.968579784e-01
3.362256375e+00	7.153224085e-01	1.000000000e+00	9.999479989e-01	9.968601422e-01
3.363937923e+00	6.424768198e-01	1.000000000e+00	9.999481148e-01	9.968623046e-01
3.365620313e+00	8.915989866e-01	1.000000000e+00	9.999482305e-01	9.968644655e-01
3.367303544e+00	7.596676845e-01	1.000000000e+00	9.999483459e-01	9.968666248e-01
3.368987616e+00	3.352026102e-01	1.000000000e+00	9.999484611e-01	9.968687827e-01
3.370672531e+00	7.724274783e-01	1.000000000e+00	9.999485760e-01	9.968709391e-01
3.372358289e+00	7.407319512e-01	1.000000000e+00	9.999486907e-01	9.968730941e-01
3.374044890e+00	9.436887545e-01	1.000000000e+00	9.999488051e-01	9.968752475e-01
3.375732334e+00	8.281652757e-01	1.000000000e+00	9.999489193e-01	9.968773995e-01
3.377420622e+00	7.914287101e-01	1.000000000e+00	9.999490333e-01	9.968795500e-01
3.379109755e+00	7.190050301e-01	1.000000000e+00	9.999491470e-01	9.968816990e-01
3.380799732e+00	3.874978039e-01	1.000000000e+00	9.999492605e-01	9.968838465e-01
3.382490555e+00	7.166000899e-01	1.000000000e+00	9.999493737e-01	9.968859926e-01
3.384182223e+00	7.574925468e-01	1.000000000e+00	9.999494867e-01	9.968881371e-01
3.385874737e+00	7.381175479e-01	1.000000000e+00	9.999495994e-01	9.968902803e-01
3.387568098e+00	9.641407282e-01	1.000000000e+00	9.999497119e-01	9.968924219e-01
3.389262305e+00	9.565269727e-01	1.000000000e+00	9.999498241e-01	9.968945620e-01
3.390957360e+00	6.374914877e-01	1.000000000e+00	9.999499361e-01	9.968967007e-01
3.392653263e+00	4.315536638e-01	1.000000000e+00	9.999500479e-01	9.968988379e-01
3.394350014e+00	8.179903490e-01	1.000000000e+00	9.999501595e-01	9.969009737e-01
3.396047613e+00	9.539815330e-01	1.000000000e+00	9.999502707e-01	9.969031080e-01
3.397746061e+00	8.979002180e-01	1.000000000e+00	9.999503818e-01	9.969052408e-01
3.399445359e+00	9.708571193e-01	1.000000000e+00	9.999504926e-01	9.969073721e-01
3.401145507e+00	9.462214955e-01	1.000000000e+00	9.999506032e-01	9.969095020e-01
3.402846505e+00	6.632283797e-01	1.000000000e+00	9.999507135e-01	9.969116304e-01
3.404548354e+00	3.305040544e-01	1.000000000e+00	9.999508236e-01	9.969137574e-01
3.406251053e+00	6.765645489e-01	1.000000000e+00	9.999509335e-01	9.969158828e-01
3.407954605e+00	7.685030792e-01	1.000000000e+00	9.999510431e-01	9.969180069e-01
3.409659008e+00	7.432361078e-01	1.000000000e+00	9.999511525e-01	9.969201294e-01
3.411364264e+00	8.880056070e-01	1.000000000e+00	9.999512617e-01	9.969222505e-01
3.413070372e+00	8.593972764e-01	1.000000000e+00	9.999513706e-01	9.969243702e-01
3.414777334e+00	7.463597563e-01	1.000000000e+00	9.999514793e-01	9.969264884e-01
3.416485150e+00	3.325892453e-01	1.000000000e+00	9.999515878e-01	9.969286051e-01
3.418193820e+00	9.619082861e-01	1.000000000e+00	9.999516960e-01	9.969307204e-01
3.419903344e+00	9.610319683e-01	1.000000000e+00	9.999518040e-01	9.969328342e-01
3.421613723e+00	9.602038449e-01	1.000000000e+00	9.999519118e-01	9.969349466e-01
3.423324958e+00	9.387564830e-01	1.000000000e+00	9.999520193e-01	9.969370575e-01
3.425037048e+00	8.723827090e-01	1.000000000e+00	9.999521266e-01	9.969391670e-01
3.426749995e+00	7.022712765e-01	1.000000000e+00	9.999522337e-01	9.969412750e-01
3.428463798e+00	3.420710807e-01	1.000000000e+00	9.999523405e-01	9.969433815e-01
3.430178459e+00	9.243337171e-01	1.000000000e+00	9.999524472e-01	9.969454867e-01
3.431893977e+00	9.638034567e-01	1.000000000e+00	9.999525535e-01	9.969475903e-01
3.433610353e+00	9.275717267e-01	1.000000000e+00	9.999526597e-01	9.969496925e-01
3.435327588e+00	9.221193159e-01	1.000000000e+00	9.999527656e-01	9.969517933e-01
3.437045681e+00	9.238764303e-01	1.000000000e+00	9.999528713e-01	9.969538926e-01
3.438764633e+00	8.651843003e-01	1.000000000e+00	9.999529768e-01	9.969559905e-01
3.440484446e+00	5.851981991e-01	1.000000000e+00	9.999530821e-01	9.969580870e-01
3.442205118e+00	7.897101596e-01	1.000000000e+00	9.999531871e-01	9.969601820e-01
3.443926651e+00	9.681233349e-01	1.000000000e+00	9.999532919e-01	9.969622755e-01
3.445649045e+00	8.715588706e-01	1.000000000e+00	9.999533964e-01	9.969643677e-01
3.447372300e+00	9.142669282e-01	1.000000000e+00	9.999535008e-01	9.969664584e-01
3.449096417e+00	9.101647436e-01	1.000000000e+00	9.999536049e-01	9.969685476e-01
3.450821397e+00	9.387680090e-01	1.000000000e+00	9.999537088e-01	9.969706354e-01
3.452547239e+00	6.725532566e-01	1.000000000e+00	9.999538125e-01	9.969727218e-01
3.454273944e+00	7.472318544e-01	1.000000000e+00	9.999539159e-01	9.969748067e-01
3.456001513e+00	8.370262375e-01	1.000000000e+00	9.999540192e-01	9.969768902e-01
3.457729946e+00	9.851445159e-01	1.000000000e+00	9.999541222e-01	9.969789723e-01
3.459459243e+00	9.642705579e-01	1.000000000e+00	9.999542250e-01	9.969810529e-01
3.461189405e+00	9.432289634e-01	1.000000000e+00	9.999543275e-01	9.969831322e-01
3.462920432e+00	9.540078701e-01	1.000000000e+00	9.999544299e-01	9.969852099e-01
3.464652326e+00	7.840336634e-01	1.000000000e+00	9.999545320e-01	9.969872863e-01
3.466385085e+00	6.981830544e-01	1.000000000e+00	9.999546339e-01	9.969893612e-01
3.468118711e+00	9.385205428e-01	1.000000000e+00	9.999547356e-01	9.969914347e-01
3.469853204e+00	9.821879358e-01	1.000000000e+00	9.999548371e-01	9.969935068e-01
3.471588564e+00	9.644504286e-01	1.000000000e+00	9.999549383e-01	9.969955774e-01
3.473324792e+00	8.918018073e-01	1.000000000e+00	9.999550393e-01	9.969976467e-01
3.475061889e+00	8.969643184e-01	1.000000000e+00	9.999551402e-01	9.969997145e-01
3.476799854e+00	8.812241098e-01	1.000000000e+00	9.999552408e-01	9.970017808e-01
3.478538689e+00	8.258821000e-01	1.000000000e+00	9.999553411e-01	9.970038458e-01
3.480278393e+00	8.994710755e-01	1.000000000e+00	9.999554413e-01	9.970059093e-01
3.482018968e+00	9.474321635e-01	1.000000000e+00	9.999555413e-01	9.970079714e-01
3.483760412e+00	9.590420316e-01	1.000000000e+00	9.999556410e-01	9.970100321e-01
3.485502728e+00	9.312511777e-01	1.000000000e+00	9.999557405e-01	9.970120914e-01
3.487245915e+00	9.025310327e-01	1.000000000e+00	9.999558398e-01	9.970141493e-01
3.488989974e+00	8.767902586e-01	1.000000000e+00	9.999559389e-01	9.970162057e-01
3.490734905e+00	8.615597412e-01	1.000000000e+00	9.999560378e-01	9.970182608e-01
3.492480709e+00	9.177926364e-01	1.000000000e+00	9.999561365e-01	9.970203144e-01
3.494227386e+00	9.210293958e-01	1.000000000e+00	9.999562349e-01	9.970223666e-01
3.495974937e+00	9.879652716e-01	1.000000000e+00	9.999563332e-01	9.970244174e-01
3.497723361e+00	9.638975198e-01	1.000000000e+00	9.999564312e-01	9.970264668e-01
3.499472660e+00	8.967880368e-01	1.000000000e+00	9.999565290e-01	9.970285148e-01
